,N,L,N',L',S,J,T,MT,E
64339,36,2,75,2,1,1,0,0,0.0
64345,36,2,76,2,1,1,0,0,0.0
64351,36,2,77,2,1,1,0,0,0.0
64357,36,2,78,2,1,1,0,0,0.0
64363,36,2,79,2,1,1,0,0,0.0
64369,36,2,80,2,1,1,0,0,0.0
64375,36,2,81,2,1,1,0,0,0.0
64381,36,2,82,2,1,1,0,0,0.0
64387,36,2,83,2,1,1,0,0,0.0
64393,36,2,84,2,1,1,0,0,0.0
64399,36,2,85,2,1,1,0,0,0.0
64405,36,2,86,2,1,1,0,0,0.0
64411,36,2,87,2,1,1,0,0,0.0
64417,36,2,88,2,1,1,0,0,0.0
64423,36,2,89,2,1,1,0,0,0.0
64429,36,2,90,2,1,1,0,0,0.0
64435,36,2,91,2,1,1,0,0,0.0
64441,36,2,92,2,1,1,0,0,0.0
64447,36,2,93,2,1,1,0,0,0.0
64453,36,2,94,2,1,1,0,0,0.0
64459,36,2,95,2,1,1,0,0,0.0
64465,36,2,96,2,1,1,0,0,0.0
64471,36,2,97,2,1,1,0,0,0.0
64477,36,2,98,2,1,1,0,0,0.0
64483,36,2,99,2,1,1,0,0,0.0
64489,36,2,100,2,1,1,0,0,0.0
65455,37,2,37,2,1,1,0,0,465.0
65461,37,2,38,2,1,1,0,0,235.3805429512
65467,37,2,39,2,1,1,0,0,0.0
65473,37,2,40,2,1,1,0,0,0.0
65479,37,2,41,2,1,1,0,0,0.0
65485,37,2,42,2,1,1,0,0,0.0
65491,37,2,43,2,1,1,0,0,0.0
65497,37,2,44,2,1,1,0,0,0.0
65503,37,2,45,2,1,1,0,0,0.0
65509,37,2,46,2,1,1,0,0,0.0
65515,37,2,47,2,1,1,0,0,0.0
65521,37,2,48,2,1,1,0,0,0.0
65527,37,2,49,2,1,1,0,0,0.0
65533,37,2,50,2,1,1,0,0,0.0
65539,37,2,51,2,1,1,0,0,0.0
65545,37,2,52,2,1,1,0,0,0.0
65551,37,2,53,2,1,1,0,0,0.0
65557,37,2,54,2,1,1,0,0,0.0
65563,37,2,55,2,1,1,0,0,0.0
65569,37,2,56,2,1,1,0,0,0.0
65575,37,2,57,2,1,1,0,0,0.0
65581,37,2,58,2,1,1,0,0,0.0
65587,37,2,59,2,1,1,0,0,0.0
65593,37,2,60,2,1,1,0,0,0.0
65599,37,2,61,2,1,1,0,0,0.0
65605,37,2,62,2,1,1,0,0,0.0
65611,37,2,63,2,1,1,0,0,0.0
65617,37,2,64,2,1,1,0,0,0.0
65623,37,2,65,2,1,1,0,0,0.0
65629,37,2,66,2,1,1,0,0,0.0
65635,37,2,67,2,1,1,0,0,0.0
65641,37,2,68,2,1,1,0,0,0.0
65647,37,2,69,2,1,1,0,0,0.0
65653,37,2,70,2,1,1,0,0,0.0
65659,37,2,71,2,1,1,0,0,0.0
65665,37,2,72,2,1,1,0,0,0.0
65671,37,2,73,2,1,1,0,0,0.0
65677,37,2,74,2,1,1,0,0,0.0
65683,37,2,75,2,1,1,0,0,0.0
65689,37,2,76,2,1,1,0,0,0.0
65695,37,2,77,2,1,1,0,0,0.0
65701,37,2,78,2,1,1,0,0,0.0
65707,37,2,79,2,1,1,0,0,0.0
65713,37,2,80,2,1,1,0,0,0.0
65719,37,2,81,2,1,1,0,0,0.0
65725,37,2,82,2,1,1,0,0,0.0
65731,37,2,83,2,1,1,0,0,0.0
65737,37,2,84,2,1,1,0,0,0.0
65743,37,2,85,2,1,1,0,0,0.0
65749,37,2,86,2,1,1,0,0,0.0
65755,37,2,87,2,1,1,0,0,0.0
65761,37,2,88,2,1,1,0,0,0.0
65767,37,2,89,2,1,1,0,0,0.0
65773,37,2,90,2,1,1,0,0,0.0
65779,37,2,91,2,1,1,0,0,0.0
65785,37,2,92,2,1,1,0,0,0.0
65791,37,2,93,2,1,1,0,0,0.0
65797,37,2,94,2,1,1,0,0,0.0
65803,37,2,95,2,1,1,0,0,0.0
65809,37,2,96,2,1,1,0,0,0.0
65815,37,2,97,2,1,1,0,0,0.0
65821,37,2,98,2,1,1,0,0,0.0
65827,37,2,99,2,1,1,0,0,0.0
65833,37,2,100,2,1,1,0,0,0.0
66784,38,2,38,2,1,1,0,0,477.0
66790,38,2,39,2,1,1,0,0,241.3835122787
66796,38,2,40,2,1,1,0,0,0.0
66802,38,2,41,2,1,1,0,0,0.0
66808,38,2,42,2,1,1,0,0,0.0
66814,38,2,43,2,1,1,0,0,0.0
66820,38,2,44,2,1,1,0,0,0.0
66826,38,2,45,2,1,1,0,0,0.0
66832,38,2,46,2,1,1,0,0,0.0
66838,38,2,47,2,1,1,0,0,0.0
66844,38,2,48,2,1,1,0,0,0.0
66850,38,2,49,2,1,1,0,0,0.0
66856,38,2,50,2,1,1,0,0,0.0
66862,38,2,51,2,1,1,0,0,0.0
66868,38,2,52,2,1,1,0,0,0.0
66874,38,2,53,2,1,1,0,0,0.0
66880,38,2,54,2,1,1,0,0,0.0
66886,38,2,55,2,1,1,0,0,0.0
66892,38,2,56,2,1,1,0,0,0.0
66898,38,2,57,2,1,1,0,0,0.0
66904,38,2,58,2,1,1,0,0,0.0
66910,38,2,59,2,1,1,0,0,0.0
66916,38,2,60,2,1,1,0,0,0.0
66922,38,2,61,2,1,1,0,0,0.0
66928,38,2,62,2,1,1,0,0,0.0
66934,38,2,63,2,1,1,0,0,0.0
66940,38,2,64,2,1,1,0,0,0.0
66946,38,2,65,2,1,1,0,0,0.0
66952,38,2,66,2,1,1,0,0,0.0
66958,38,2,67,2,1,1,0,0,0.0
66964,38,2,68,2,1,1,0,0,0.0
66970,38,2,69,2,1,1,0,0,0.0
66976,38,2,70,2,1,1,0,0,0.0
66982,38,2,71,2,1,1,0,0,0.0
66988,38,2,72,2,1,1,0,0,0.0
66994,38,2,73,2,1,1,0,0,0.0
67000,38,2,74,2,1,1,0,0,0.0
67006,38,2,75,2,1,1,0,0,0.0
67012,38,2,76,2,1,1,0,0,0.0
67018,38,2,77,2,1,1,0,0,0.0
67024,38,2,78,2,1,1,0,0,0.0
67030,38,2,79,2,1,1,0,0,0.0
67036,38,2,80,2,1,1,0,0,0.0
67042,38,2,81,2,1,1,0,0,0.0
67048,38,2,82,2,1,1,0,0,0.0
67054,38,2,83,2,1,1,0,0,0.0
67060,38,2,84,2,1,1,0,0,0.0
67066,38,2,85,2,1,1,0,0,0.0
67072,38,2,86,2,1,1,0,0,0.0
67078,38,2,87,2,1,1,0,0,0.0
67084,38,2,88,2,1,1,0,0,0.0
67090,38,2,89,2,1,1,0,0,0.0
67096,38,2,90,2,1,1,0,0,0.0
67102,38,2,91,2,1,1,0,0,0.0
67108,38,2,92,2,1,1,0,0,0.0
67114,38,2,93,2,1,1,0,0,0.0
67120,38,2,94,2,1,1,0,0,0.0
67126,38,2,95,2,1,1,0,0,0.0
67132,38,2,96,2,1,1,0,0,0.0
67138,38,2,97,2,1,1,0,0,0.0
67144,38,2,98,2,1,1,0,0,0.0
67150,38,2,99,2,1,1,0,0,0.0
67156,38,2,100,2,1,1,0,0,0.0
68092,39,2,39,2,1,1,0,0,489.0
68098,39,2,40,2,1,1,0,0,247.3863375371
68104,39,2,41,2,1,1,0,0,0.0
68110,39,2,42,2,1,1,0,0,0.0
68116,39,2,43,2,1,1,0,0,0.0
68122,39,2,44,2,1,1,0,0,0.0
68128,39,2,45,2,1,1,0,0,0.0
68134,39,2,46,2,1,1,0,0,0.0
68140,39,2,47,2,1,1,0,0,0.0
68146,39,2,48,2,1,1,0,0,0.0
68152,39,2,49,2,1,1,0,0,0.0
68158,39,2,50,2,1,1,0,0,0.0
68164,39,2,51,2,1,1,0,0,0.0
68170,39,2,52,2,1,1,0,0,0.0
68176,39,2,53,2,1,1,0,0,0.0
68182,39,2,54,2,1,1,0,0,0.0
68188,39,2,55,2,1,1,0,0,0.0
68194,39,2,56,2,1,1,0,0,0.0
68200,39,2,57,2,1,1,0,0,0.0
68206,39,2,58,2,1,1,0,0,0.0
68212,39,2,59,2,1,1,0,0,0.0
68218,39,2,60,2,1,1,0,0,0.0
68224,39,2,61,2,1,1,0,0,0.0
68230,39,2,62,2,1,1,0,0,0.0
68236,39,2,63,2,1,1,0,0,0.0
68242,39,2,64,2,1,1,0,0,0.0
68248,39,2,65,2,1,1,0,0,0.0
68254,39,2,66,2,1,1,0,0,0.0
68260,39,2,67,2,1,1,0,0,0.0
68266,39,2,68,2,1,1,0,0,0.0
68272,39,2,69,2,1,1,0,0,0.0
68278,39,2,70,2,1,1,0,0,0.0
68284,39,2,71,2,1,1,0,0,0.0
68290,39,2,72,2,1,1,0,0,0.0
68296,39,2,73,2,1,1,0,0,0.0
68302,39,2,74,2,1,1,0,0,0.0
68308,39,2,75,2,1,1,0,0,0.0
68314,39,2,76,2,1,1,0,0,0.0
68320,39,2,77,2,1,1,0,0,0.0
68326,39,2,78,2,1,1,0,0,0.0
68332,39,2,79,2,1,1,0,0,0.0
68338,39,2,80,2,1,1,0,0,0.0
68344,39,2,81,2,1,1,0,0,0.0
68350,39,2,82,2,1,1,0,0,0.0
68356,39,2,83,2,1,1,0,0,0.0
68362,39,2,84,2,1,1,0,0,0.0
68368,39,2,85,2,1,1,0,0,0.0
68374,39,2,86,2,1,1,0,0,0.0
68380,39,2,87,2,1,1,0,0,0.0
68386,39,2,88,2,1,1,0,0,0.0
68392,39,2,89,2,1,1,0,0,0.0
68398,39,2,90,2,1,1,0,0,0.0
68404,39,2,91,2,1,1,0,0,0.0
68410,39,2,92,2,1,1,0,0,0.0
68416,39,2,93,2,1,1,0,0,0.0
68422,39,2,94,2,1,1,0,0,0.0
68428,39,2,95,2,1,1,0,0,0.0
68434,39,2,96,2,1,1,0,0,0.0
68440,39,2,97,2,1,1,0,0,0.0
68446,39,2,98,2,1,1,0,0,0.0
68452,39,2,99,2,1,1,0,0,0.0
68458,39,2,100,2,1,1,0,0,0.0
69379,40,2,40,2,1,1,0,0,501.0
69385,40,2,41,2,1,1,0,0,253.3890289653
69391,40,2,42,2,1,1,0,0,0.0
69397,40,2,43,2,1,1,0,0,0.0
69403,40,2,44,2,1,1,0,0,0.0
69409,40,2,45,2,1,1,0,0,0.0
69415,40,2,46,2,1,1,0,0,0.0
69421,40,2,47,2,1,1,0,0,0.0
69427,40,2,48,2,1,1,0,0,0.0
69433,40,2,49,2,1,1,0,0,0.0
69439,40,2,50,2,1,1,0,0,0.0
69445,40,2,51,2,1,1,0,0,0.0
69451,40,2,52,2,1,1,0,0,0.0
69457,40,2,53,2,1,1,0,0,0.0
69463,40,2,54,2,1,1,0,0,0.0
69469,40,2,55,2,1,1,0,0,0.0
69475,40,2,56,2,1,1,0,0,0.0
69481,40,2,57,2,1,1,0,0,0.0
69487,40,2,58,2,1,1,0,0,0.0
69493,40,2,59,2,1,1,0,0,0.0
69499,40,2,60,2,1,1,0,0,0.0
69505,40,2,61,2,1,1,0,0,0.0
69511,40,2,62,2,1,1,0,0,0.0
69517,40,2,63,2,1,1,0,0,0.0
69523,40,2,64,2,1,1,0,0,0.0
69529,40,2,65,2,1,1,0,0,0.0
69535,40,2,66,2,1,1,0,0,0.0
69541,40,2,67,2,1,1,0,0,0.0
69547,40,2,68,2,1,1,0,0,0.0
69553,40,2,69,2,1,1,0,0,0.0
69559,40,2,70,2,1,1,0,0,0.0
69565,40,2,71,2,1,1,0,0,0.0
69571,40,2,72,2,1,1,0,0,0.0
69577,40,2,73,2,1,1,0,0,0.0
69583,40,2,74,2,1,1,0,0,0.0
69589,40,2,75,2,1,1,0,0,0.0
69595,40,2,76,2,1,1,0,0,0.0
69601,40,2,77,2,1,1,0,0,0.0
69607,40,2,78,2,1,1,0,0,0.0
69613,40,2,79,2,1,1,0,0,0.0
69619,40,2,80,2,1,1,0,0,0.0
69625,40,2,81,2,1,1,0,0,0.0
69631,40,2,82,2,1,1,0,0,0.0
69637,40,2,83,2,1,1,0,0,0.0
69643,40,2,84,2,1,1,0,0,0.0
69649,40,2,85,2,1,1,0,0,0.0
69655,40,2,86,2,1,1,0,0,0.0
69661,40,2,87,2,1,1,0,0,0.0
69667,40,2,88,2,1,1,0,0,0.0
69673,40,2,89,2,1,1,0,0,0.0
69679,40,2,90,2,1,1,0,0,0.0
69685,40,2,91,2,1,1,0,0,0.0
69691,40,2,92,2,1,1,0,0,0.0
69697,40,2,93,2,1,1,0,0,0.0
69703,40,2,94,2,1,1,0,0,0.0
69709,40,2,95,2,1,1,0,0,0.0
69715,40,2,96,2,1,1,0,0,0.0
69721,40,2,97,2,1,1,0,0,0.0
69727,40,2,98,2,1,1,0,0,0.0
69733,40,2,99,2,1,1,0,0,0.0
69739,40,2,100,2,1,1,0,0,0.0
70645,41,2,41,2,1,1,0,0,513.0
70651,41,2,42,2,1,1,0,0,259.3915958546
70657,41,2,43,2,1,1,0,0,0.0
70663,41,2,44,2,1,1,0,0,0.0
70669,41,2,45,2,1,1,0,0,0.0
70675,41,2,46,2,1,1,0,0,0.0
70681,41,2,47,2,1,1,0,0,0.0
70687,41,2,48,2,1,1,0,0,0.0
70693,41,2,49,2,1,1,0,0,0.0
70699,41,2,50,2,1,1,0,0,0.0
70705,41,2,51,2,1,1,0,0,0.0
70711,41,2,52,2,1,1,0,0,0.0
70717,41,2,53,2,1,1,0,0,0.0
70723,41,2,54,2,1,1,0,0,0.0
70729,41,2,55,2,1,1,0,0,0.0
70735,41,2,56,2,1,1,0,0,0.0
70741,41,2,57,2,1,1,0,0,0.0
70747,41,2,58,2,1,1,0,0,0.0
70753,41,2,59,2,1,1,0,0,0.0
70759,41,2,60,2,1,1,0,0,0.0
70765,41,2,61,2,1,1,0,0,0.0
70771,41,2,62,2,1,1,0,0,0.0
70777,41,2,63,2,1,1,0,0,0.0
70783,41,2,64,2,1,1,0,0,0.0
70789,41,2,65,2,1,1,0,0,0.0
70795,41,2,66,2,1,1,0,0,0.0
70801,41,2,67,2,1,1,0,0,0.0
70807,41,2,68,2,1,1,0,0,0.0
70813,41,2,69,2,1,1,0,0,0.0
70819,41,2,70,2,1,1,0,0,0.0
70825,41,2,71,2,1,1,0,0,0.0
70831,41,2,72,2,1,1,0,0,0.0
70837,41,2,73,2,1,1,0,0,0.0
70843,41,2,74,2,1,1,0,0,0.0
70849,41,2,75,2,1,1,0,0,0.0
70855,41,2,76,2,1,1,0,0,0.0
70861,41,2,77,2,1,1,0,0,0.0
70867,41,2,78,2,1,1,0,0,0.0
70873,41,2,79,2,1,1,0,0,0.0
70879,41,2,80,2,1,1,0,0,0.0
70885,41,2,81,2,1,1,0,0,0.0
70891,41,2,82,2,1,1,0,0,0.0
70897,41,2,83,2,1,1,0,0,0.0
70903,41,2,84,2,1,1,0,0,0.0
70909,41,2,85,2,1,1,0,0,0.0
70915,41,2,86,2,1,1,0,0,0.0
70921,41,2,87,2,1,1,0,0,0.0
70927,41,2,88,2,1,1,0,0,0.0
70933,41,2,89,2,1,1,0,0,0.0
70939,41,2,90,2,1,1,0,0,0.0
70945,41,2,91,2,1,1,0,0,0.0
70951,41,2,92,2,1,1,0,0,0.0
70957,41,2,93,2,1,1,0,0,0.0
70963,41,2,94,2,1,1,0,0,0.0
70969,41,2,95,2,1,1,0,0,0.0
70975,41,2,96,2,1,1,0,0,0.0
70981,41,2,97,2,1,1,0,0,0.0
70987,41,2,98,2,1,1,0,0,0.0
70993,41,2,99,2,1,1,0,0,0.0
70999,41,2,100,2,1,1,0,0,0.0
71890,42,2,42,2,1,1,0,0,525.0
71896,42,2,43,2,1,1,0,0,265.3940466552
71902,42,2,44,2,1,1,0,0,0.0
71908,42,2,45,2,1,1,0,0,0.0
71914,42,2,46,2,1,1,0,0,0.0
71920,42,2,47,2,1,1,0,0,0.0
71926,42,2,48,2,1,1,0,0,0.0
71932,42,2,49,2,1,1,0,0,0.0
71938,42,2,50,2,1,1,0,0,0.0
71944,42,2,51,2,1,1,0,0,0.0
71950,42,2,52,2,1,1,0,0,0.0
71956,42,2,53,2,1,1,0,0,0.0
71962,42,2,54,2,1,1,0,0,0.0
71968,42,2,55,2,1,1,0,0,0.0
71974,42,2,56,2,1,1,0,0,0.0
71980,42,2,57,2,1,1,0,0,0.0
71986,42,2,58,2,1,1,0,0,0.0
71992,42,2,59,2,1,1,0,0,0.0
71998,42,2,60,2,1,1,0,0,0.0
72004,42,2,61,2,1,1,0,0,0.0
72010,42,2,62,2,1,1,0,0,0.0
72016,42,2,63,2,1,1,0,0,0.0
72022,42,2,64,2,1,1,0,0,0.0
72028,42,2,65,2,1,1,0,0,0.0
72034,42,2,66,2,1,1,0,0,0.0
72040,42,2,67,2,1,1,0,0,0.0
72046,42,2,68,2,1,1,0,0,0.0
72052,42,2,69,2,1,1,0,0,0.0
72058,42,2,70,2,1,1,0,0,0.0
72064,42,2,71,2,1,1,0,0,0.0
72070,42,2,72,2,1,1,0,0,0.0
72076,42,2,73,2,1,1,0,0,0.0
72082,42,2,74,2,1,1,0,0,0.0
72088,42,2,75,2,1,1,0,0,0.0
72094,42,2,76,2,1,1,0,0,0.0
72100,42,2,77,2,1,1,0,0,0.0
72106,42,2,78,2,1,1,0,0,0.0
72112,42,2,79,2,1,1,0,0,0.0
72118,42,2,80,2,1,1,0,0,0.0
72124,42,2,81,2,1,1,0,0,0.0
72130,42,2,82,2,1,1,0,0,0.0
72136,42,2,83,2,1,1,0,0,0.0
72142,42,2,84,2,1,1,0,0,0.0
72148,42,2,85,2,1,1,0,0,0.0
72154,42,2,86,2,1,1,0,0,0.0
72160,42,2,87,2,1,1,0,0,0.0
72166,42,2,88,2,1,1,0,0,0.0
72172,42,2,89,2,1,1,0,0,0.0
72178,42,2,90,2,1,1,0,0,0.0
72184,42,2,91,2,1,1,0,0,0.0
72190,42,2,92,2,1,1,0,0,0.0
72196,42,2,93,2,1,1,0,0,0.0
72202,42,2,94,2,1,1,0,0,0.0
72208,42,2,95,2,1,1,0,0,0.0
72214,42,2,96,2,1,1,0,0,0.0
72220,42,2,97,2,1,1,0,0,0.0
72226,42,2,98,2,1,1,0,0,0.0
72232,42,2,99,2,1,1,0,0,0.0
72238,42,2,100,2,1,1,0,0,0.0
73114,43,2,43,2,1,1,0,0,537.0
73120,43,2,44,2,1,1,0,0,271.3963890696
73126,43,2,45,2,1,1,0,0,0.0
73132,43,2,46,2,1,1,0,0,0.0
73138,43,2,47,2,1,1,0,0,0.0
73144,43,2,48,2,1,1,0,0,0.0
73150,43,2,49,2,1,1,0,0,0.0
73156,43,2,50,2,1,1,0,0,0.0
73162,43,2,51,2,1,1,0,0,0.0
73168,43,2,52,2,1,1,0,0,0.0
73174,43,2,53,2,1,1,0,0,0.0
73180,43,2,54,2,1,1,0,0,0.0
73186,43,2,55,2,1,1,0,0,0.0
73192,43,2,56,2,1,1,0,0,0.0
73198,43,2,57,2,1,1,0,0,0.0
73204,43,2,58,2,1,1,0,0,0.0
73210,43,2,59,2,1,1,0,0,0.0
73216,43,2,60,2,1,1,0,0,0.0
73222,43,2,61,2,1,1,0,0,0.0
73228,43,2,62,2,1,1,0,0,0.0
73234,43,2,63,2,1,1,0,0,0.0
73240,43,2,64,2,1,1,0,0,0.0
73246,43,2,65,2,1,1,0,0,0.0
73252,43,2,66,2,1,1,0,0,0.0
73258,43,2,67,2,1,1,0,0,0.0
73264,43,2,68,2,1,1,0,0,0.0
73270,43,2,69,2,1,1,0,0,0.0
73276,43,2,70,2,1,1,0,0,0.0
73282,43,2,71,2,1,1,0,0,0.0
73288,43,2,72,2,1,1,0,0,0.0
73294,43,2,73,2,1,1,0,0,0.0
73300,43,2,74,2,1,1,0,0,0.0
73306,43,2,75,2,1,1,0,0,0.0
73312,43,2,76,2,1,1,0,0,0.0
73318,43,2,77,2,1,1,0,0,0.0
73324,43,2,78,2,1,1,0,0,0.0
73330,43,2,79,2,1,1,0,0,0.0
73336,43,2,80,2,1,1,0,0,0.0
73342,43,2,81,2,1,1,0,0,0.0
73348,43,2,82,2,1,1,0,0,0.0
73354,43,2,83,2,1,1,0,0,0.0
73360,43,2,84,2,1,1,0,0,0.0
73366,43,2,85,2,1,1,0,0,0.0
73372,43,2,86,2,1,1,0,0,0.0
73378,43,2,87,2,1,1,0,0,0.0
73384,43,2,88,2,1,1,0,0,0.0
73390,43,2,89,2,1,1,0,0,0.0
73396,43,2,90,2,1,1,0,0,0.0
73402,43,2,91,2,1,1,0,0,0.0
73408,43,2,92,2,1,1,0,0,0.0
73414,43,2,93,2,1,1,0,0,0.0
73420,43,2,94,2,1,1,0,0,0.0
73426,43,2,95,2,1,1,0,0,0.0
73432,43,2,96,2,1,1,0,0,0.0
73438,43,2,97,2,1,1,0,0,0.0
73444,43,2,98,2,1,1,0,0,0.0
73450,43,2,99,2,1,1,0,0,0.0
73456,43,2,100,2,1,1,0,0,0.0
74317,44,2,44,2,1,1,0,0,549.0
74323,44,2,45,2,1,1,0,0,277.3986301336
74329,44,2,46,2,1,1,0,0,0.0
74335,44,2,47,2,1,1,0,0,0.0
74341,44,2,48,2,1,1,0,0,0.0
74347,44,2,49,2,1,1,0,0,0.0
74353,44,2,50,2,1,1,0,0,0.0
74359,44,2,51,2,1,1,0,0,0.0
74365,44,2,52,2,1,1,0,0,0.0
74371,44,2,53,2,1,1,0,0,0.0
74377,44,2,54,2,1,1,0,0,0.0
74383,44,2,55,2,1,1,0,0,0.0
74389,44,2,56,2,1,1,0,0,0.0
74395,44,2,57,2,1,1,0,0,0.0
74401,44,2,58,2,1,1,0,0,0.0
74407,44,2,59,2,1,1,0,0,0.0
74413,44,2,60,2,1,1,0,0,0.0
74419,44,2,61,2,1,1,0,0,0.0
74425,44,2,62,2,1,1,0,0,0.0
74431,44,2,63,2,1,1,0,0,0.0
74437,44,2,64,2,1,1,0,0,0.0
74443,44,2,65,2,1,1,0,0,0.0
74449,44,2,66,2,1,1,0,0,0.0
74455,44,2,67,2,1,1,0,0,0.0
74461,44,2,68,2,1,1,0,0,0.0
74467,44,2,69,2,1,1,0,0,0.0
74473,44,2,70,2,1,1,0,0,0.0
74479,44,2,71,2,1,1,0,0,0.0
74485,44,2,72,2,1,1,0,0,0.0
74491,44,2,73,2,1,1,0,0,0.0
74497,44,2,74,2,1,1,0,0,0.0
74503,44,2,75,2,1,1,0,0,0.0
74509,44,2,76,2,1,1,0,0,0.0
74515,44,2,77,2,1,1,0,0,0.0
74521,44,2,78,2,1,1,0,0,0.0
74527,44,2,79,2,1,1,0,0,0.0
74533,44,2,80,2,1,1,0,0,0.0
74539,44,2,81,2,1,1,0,0,0.0
74545,44,2,82,2,1,1,0,0,0.0
74551,44,2,83,2,1,1,0,0,0.0
74557,44,2,84,2,1,1,0,0,0.0
74563,44,2,85,2,1,1,0,0,0.0
74569,44,2,86,2,1,1,0,0,0.0
74575,44,2,87,2,1,1,0,0,0.0
74581,44,2,88,2,1,1,0,0,0.0
74587,44,2,89,2,1,1,0,0,0.0
74593,44,2,90,2,1,1,0,0,0.0
74599,44,2,91,2,1,1,0,0,0.0
74605,44,2,92,2,1,1,0,0,0.0
74611,44,2,93,2,1,1,0,0,0.0
74617,44,2,94,2,1,1,0,0,0.0
74623,44,2,95,2,1,1,0,0,0.0
74629,44,2,96,2,1,1,0,0,0.0
74635,44,2,97,2,1,1,0,0,0.0
74641,44,2,98,2,1,1,0,0,0.0
74647,44,2,99,2,1,1,0,0,0.0
74653,44,2,100,2,1,1,0,0,0.0
75499,45,2,45,2,1,1,0,0,561.0
75505,45,2,46,2,1,1,0,0,283.4007762869
75511,45,2,47,2,1,1,0,0,0.0
75517,45,2,48,2,1,1,0,0,0.0
75523,45,2,49,2,1,1,0,0,0.0
75529,45,2,50,2,1,1,0,0,0.0
75535,45,2,51,2,1,1,0,0,0.0
75541,45,2,52,2,1,1,0,0,0.0
75547,45,2,53,2,1,1,0,0,0.0
75553,45,2,54,2,1,1,0,0,0.0
75559,45,2,55,2,1,1,0,0,0.0
75565,45,2,56,2,1,1,0,0,0.0
75571,45,2,57,2,1,1,0,0,0.0
75577,45,2,58,2,1,1,0,0,0.0
75583,45,2,59,2,1,1,0,0,0.0
75589,45,2,60,2,1,1,0,0,0.0
75595,45,2,61,2,1,1,0,0,0.0
75601,45,2,62,2,1,1,0,0,0.0
75607,45,2,63,2,1,1,0,0,0.0
75613,45,2,64,2,1,1,0,0,0.0
75619,45,2,65,2,1,1,0,0,0.0
75625,45,2,66,2,1,1,0,0,0.0
75631,45,2,67,2,1,1,0,0,0.0
75637,45,2,68,2,1,1,0,0,0.0
75643,45,2,69,2,1,1,0,0,0.0
75649,45,2,70,2,1,1,0,0,0.0
75655,45,2,71,2,1,1,0,0,0.0
75661,45,2,72,2,1,1,0,0,0.0
75667,45,2,73,2,1,1,0,0,0.0
75673,45,2,74,2,1,1,0,0,0.0
75679,45,2,75,2,1,1,0,0,0.0
75685,45,2,76,2,1,1,0,0,0.0
75691,45,2,77,2,1,1,0,0,0.0
75697,45,2,78,2,1,1,0,0,0.0
75703,45,2,79,2,1,1,0,0,0.0
75709,45,2,80,2,1,1,0,0,0.0
75715,45,2,81,2,1,1,0,0,0.0
75721,45,2,82,2,1,1,0,0,0.0
75727,45,2,83,2,1,1,0,0,0.0
75733,45,2,84,2,1,1,0,0,0.0
75739,45,2,85,2,1,1,0,0,0.0
75745,45,2,86,2,1,1,0,0,0.0
75751,45,2,87,2,1,1,0,0,0.0
75757,45,2,88,2,1,1,0,0,0.0
75763,45,2,89,2,1,1,0,0,0.0
75769,45,2,90,2,1,1,0,0,0.0
75775,45,2,91,2,1,1,0,0,0.0
75781,45,2,92,2,1,1,0,0,0.0
75787,45,2,93,2,1,1,0,0,0.0
75793,45,2,94,2,1,1,0,0,0.0
75799,45,2,95,2,1,1,0,0,0.0
75805,45,2,96,2,1,1,0,0,0.0
75811,45,2,97,2,1,1,0,0,0.0
75817,45,2,98,2,1,1,0,0,0.0
75823,45,2,99,2,1,1,0,0,0.0
75829,45,2,100,2,1,1,0,0,0.0
76660,46,2,46,2,1,1,0,0,573.0
76666,46,2,47,2,1,1,0,0,289.4028334346
76672,46,2,48,2,1,1,0,0,0.0
76678,46,2,49,2,1,1,0,0,0.0
76684,46,2,50,2,1,1,0,0,0.0
76690,46,2,51,2,1,1,0,0,0.0
76696,46,2,52,2,1,1,0,0,0.0
76702,46,2,53,2,1,1,0,0,0.0
76708,46,2,54,2,1,1,0,0,0.0
76714,46,2,55,2,1,1,0,0,0.0
76720,46,2,56,2,1,1,0,0,0.0
76726,46,2,57,2,1,1,0,0,0.0
76732,46,2,58,2,1,1,0,0,0.0
76738,46,2,59,2,1,1,0,0,0.0
76744,46,2,60,2,1,1,0,0,0.0
76750,46,2,61,2,1,1,0,0,0.0
76756,46,2,62,2,1,1,0,0,0.0
76762,46,2,63,2,1,1,0,0,0.0
76768,46,2,64,2,1,1,0,0,0.0
76774,46,2,65,2,1,1,0,0,0.0
76780,46,2,66,2,1,1,0,0,0.0
76786,46,2,67,2,1,1,0,0,0.0
76792,46,2,68,2,1,1,0,0,0.0
76798,46,2,69,2,1,1,0,0,0.0
76804,46,2,70,2,1,1,0,0,0.0
76810,46,2,71,2,1,1,0,0,0.0
76816,46,2,72,2,1,1,0,0,0.0
76822,46,2,73,2,1,1,0,0,0.0
76828,46,2,74,2,1,1,0,0,0.0
76834,46,2,75,2,1,1,0,0,0.0
76840,46,2,76,2,1,1,0,0,0.0
76846,46,2,77,2,1,1,0,0,0.0
76852,46,2,78,2,1,1,0,0,0.0
76858,46,2,79,2,1,1,0,0,0.0
76864,46,2,80,2,1,1,0,0,0.0
76870,46,2,81,2,1,1,0,0,0.0
76876,46,2,82,2,1,1,0,0,0.0
76882,46,2,83,2,1,1,0,0,0.0
76888,46,2,84,2,1,1,0,0,0.0
76894,46,2,85,2,1,1,0,0,0.0
